Label,x,y,z,yaw,pitch,roll
DJI_0641.JPG,705211.1226,4848701.635,171.721091,293.470258,23.167213,-1.325561
DJI_0642.JPG,705206.1709,4848697.678,171.679208,290.704364,23.30504,-0.982926
DJI_0643.JPG,705200.1105,4848690.347,171.567475,284.388508,23.243382,-1.023819
